geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,number_devices_primary_daytime,date_range,visitor_flows,pop_flows
01,01,-86.8445209956579,32.75687994183124,-86.8445209956579,32.75687994183124,367454,09/13/21 - 09/19/21,3696839,45292817.0
01,02,-86.8445209956579,32.75687994183124,-151.59342192189865,63.742989015090714,367454,09/13/21 - 09/19/21,276,3381.0
01,04,-86.8445209956579,32.75687994183124,-111.6644603390921,34.29309519459149,367454,09/13/21 - 09/19/21,1871,22923.0
01,05,-86.8445209956579,32.75687994183124,-92.43923686174863,34.8997724175194,367454,09/13/21 - 09/19/21,2649,32454.0
01,06,-86.8445209956579,32.75687994183124,-119.6638458867405,37.21530826027419,367454,09/13/21 - 09/19/21,3893,47696.0
01,08,-86.8445209956579,32.75687994183124,-105.5478211203382,38.99853159698931,367454,09/13/21 - 09/19/21,2492,30531.0
01,09,-86.8445209956579,32.75687994183124,-72.73825767764087,41.575164149895755,367454,09/13/21 - 09/19/21,336,4116.0
01,10,-86.8445209956579,32.75687994183124,-75.45249262811352,38.99497528640457,367454,09/13/21 - 09/19/21,130,1592.0
01,11,-86.8445209956579,32.75687994183124,-77.0162909035438,38.90477388790585,367454,09/13/21 - 09/19/21,330,4043.0
01,12,-86.8445209956579,32.75687994183124,-82.46641838867941,28.477058414990193,367454,09/13/21 - 09/19/21,76673,939379.0
01,13,-86.8445209956579,32.75687994183124,-83.42714021377525,32.63861711465618,367454,09/13/21 - 09/19/21,109433,1340747.0
01,15,-86.8445209956579,32.75687994183124,-158.1099738068461,20.995111199008356,367454,09/13/21 - 09/19/21,749,9176.0
01,16,-86.8445209956579,32.75687994183124,-114.6594139607683,44.389055086057056,367454,09/13/21 - 09/19/21,407,4986.0
01,17,-86.8445209956579,32.75687994183124,-89.14863899339443,40.124200826969364,367454,09/13/21 - 09/19/21,4387,53748.0
01,18,-86.8445209956579,32.75687994183124,-86.28183838774677,39.919869617318085,367454,09/13/21 - 09/19/21,3017,36963.0
