geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,number_devices_primary_daytime,date_range,visitor_flows,pop_flows
01,01,-86.8445209956579,32.75687994183124,-86.8445209956579,32.75687994183124,370999,11/15/21 - 11/21/21,4059990,48780982.0
01,02,-86.8445209956579,32.75687994183124,-151.59342192189865,63.742989015090714,370999,11/15/21 - 11/21/21,296,3556.0
01,04,-86.8445209956579,32.75687994183124,-111.6644603390921,34.29309519459149,370999,11/15/21 - 11/21/21,1948,23405.0
01,05,-86.8445209956579,32.75687994183124,-92.43923686174863,34.8997724175194,370999,11/15/21 - 11/21/21,3776,45368.0
01,06,-86.8445209956579,32.75687994183124,-119.6638458867405,37.21530826027419,370999,11/15/21 - 11/21/21,4307,51748.0
01,08,-86.8445209956579,32.75687994183124,-105.5478211203382,38.99853159698931,370999,11/15/21 - 11/21/21,2471,29689.0
01,09,-86.8445209956579,32.75687994183124,-72.73825767764087,41.575164149895755,370999,11/15/21 - 11/21/21,343,4121.0
01,10,-86.8445209956579,32.75687994183124,-75.45249262811352,38.99497528640457,370999,11/15/21 - 11/21/21,131,1573.0
01,11,-86.8445209956579,32.75687994183124,-77.0162909035438,38.90477388790585,370999,11/15/21 - 11/21/21,633,7605.0
01,12,-86.8445209956579,32.75687994183124,-82.46641838867941,28.477058414990193,370999,11/15/21 - 11/21/21,77914,936140.0
01,13,-86.8445209956579,32.75687994183124,-83.42714021377525,32.63861711465618,370999,11/15/21 - 11/21/21,125669,1509919.0
01,15,-86.8445209956579,32.75687994183124,-158.1099738068461,20.995111199008356,370999,11/15/21 - 11/21/21,484,5815.0
01,16,-86.8445209956579,32.75687994183124,-114.6594139607683,44.389055086057056,370999,11/15/21 - 11/21/21,207,2487.0
01,17,-86.8445209956579,32.75687994183124,-89.14863899339443,40.124200826969364,370999,11/15/21 - 11/21/21,4880,58633.0
01,18,-86.8445209956579,32.75687994183124,-86.28183838774677,39.919869617318085,370999,11/15/21 - 11/21/21,3088,37102.0
01,19,-86.8445209956579,32.75687994183124,-93.50009011569544,42.07464832674591,370999,11/15/21 - 11/21/21,719,8638.0
