geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,number_devices_primary_daytime,date_range,visitor_flows,pop_flows
01,01,-86.8445209956579,32.75687994183124,-86.8445209956579,32.75687994183124,362105,08/23/21 - 08/29/21,3628183,45387810.0
01,02,-86.8445209956579,32.75687994183124,-151.59342192189865,63.742989015090714,362105,08/23/21 - 08/29/21,707,8844.0
01,04,-86.8445209956579,32.75687994183124,-111.6644603390921,34.29309519459149,362105,08/23/21 - 08/29/21,1668,20866.0
01,05,-86.8445209956579,32.75687994183124,-92.43923686174863,34.8997724175194,362105,08/23/21 - 08/29/21,3040,38029.0
01,06,-86.8445209956579,32.75687994183124,-119.6638458867405,37.21530826027419,362105,08/23/21 - 08/29/21,4595,57482.0
01,08,-86.8445209956579,32.75687994183124,-105.5478211203382,38.99853159698931,362105,08/23/21 - 08/29/21,2541,31787.0
01,09,-86.8445209956579,32.75687994183124,-72.73825767764087,41.575164149895755,362105,08/23/21 - 08/29/21,510,6379.0
01,10,-86.8445209956579,32.75687994183124,-75.45249262811352,38.99497528640457,362105,08/23/21 - 08/29/21,188,2351.0
01,11,-86.8445209956579,32.75687994183124,-77.0162909035438,38.90477388790585,362105,08/23/21 - 08/29/21,492,6154.0
01,12,-86.8445209956579,32.75687994183124,-82.46641838867941,28.477058414990193,362105,08/23/21 - 08/29/21,67781,847926.0
01,13,-86.8445209956579,32.75687994183124,-83.42714021377525,32.63861711465618,362105,08/23/21 - 08/29/21,103383,1293299.0
01,15,-86.8445209956579,32.75687994183124,-158.1099738068461,20.995111199008356,362105,08/23/21 - 08/29/21,777,9720.0
01,16,-86.8445209956579,32.75687994183124,-114.6594139607683,44.389055086057056,362105,08/23/21 - 08/29/21,474,5929.0
01,17,-86.8445209956579,32.75687994183124,-89.14863899339443,40.124200826969364,362105,08/23/21 - 08/29/21,4466,55868.0
01,18,-86.8445209956579,32.75687994183124,-86.28183838774677,39.919869617318085,362105,08/23/21 - 08/29/21,3096,38730.0
01,19,-86.8445209956579,32.75687994183124,-93.50009011569544,42.07464832674591,362105,08/23/21 - 08/29/21,1071,13397.0
01,20,-86.8445209956579,32.75687994183124,-98.38015540415404,38.484727072453566,362105,08/23/21 - 08/29/21,1022,12785.0
01,21,-86.8445209956579,32.75687994183124,-85.29055223275348,37.5266141736611,362105,08/23/21 - 08/29/21,5453,68215.0
01,22,-86.8445209956579,32.75687994183124,-91.81423318426776,30.909072897746587,362105,08/23/21 - 08/29/21,6681,83577.0
01,23,-86.8445209956579,32.75687994183124,-69.20275986278288,45.27432853102379,362105,08/23/21 - 08/29/21,461,5767.0
01,24,-86.8445209956579,32.75687994183124,-76.68717734070172,38.94649396258224,362105,08/23/21 - 08/29/21,1005,12572.0
01,25,-86.8445209956579,32.75687994183124,-71.503972041848,42.16009326868467,362105,08/23/21 - 08/29/21,1339,16750.0
01,26,-86.8445209956579,32.75687994183124,-85.73095291151436,44.874773603554175,362105,08/23/21 - 08/29/21,2494,31199.0
01,27,-86.8445209956579,32.75687994183124,-94.19830560457335,46.3491103788664,362105,08/23/21 - 08/29/21,980,12259.0
01,28,-86.8445209956579,32.75687994183124,-89.6533594096457,32.712892273261986,362105,08/23/21 - 08/29/21,39431,493273.0
01,29,-86.8445209956579,32.75687994183124,-92.4774251950813,38.3676304410753,362105,08/23/21 - 08/29/21,3341,41795.0
01,30,-86.8445209956579,32.75687994183124,-109.64520698796639,47.03342111039991,362105,08/23/21 - 08/29/21,607,7593.0
01,31,-86.8445209956579,32.75687994183124,-99.81085586033895,41.527151125231704,362105,08/23/21 - 08/29/21,574,7180.0
