geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,number_devices_primary_daytime,date_range,visitor_flows,pop_flows
01,01,-86.8445209956579,32.75687994183124,-86.8445209956579,32.75687994183124,399170,12/20/21 - 12/26/21,3655268,37789068.0
01,02,-86.8445209956579,32.75687994183124,-151.59342192189865,63.742989015090714,399170,12/20/21 - 12/26/21,133,1374.0
01,04,-86.8445209956579,32.75687994183124,-111.6644603390921,34.29309519459149,399170,12/20/21 - 12/26/21,2734,28264.0
01,05,-86.8445209956579,32.75687994183124,-92.43923686174863,34.8997724175194,399170,12/20/21 - 12/26/21,4434,45839.0
01,06,-86.8445209956579,32.75687994183124,-119.6638458867405,37.21530826027419,399170,12/20/21 - 12/26/21,7377,76265.0
01,08,-86.8445209956579,32.75687994183124,-105.5478211203382,38.99853159698931,399170,12/20/21 - 12/26/21,6921,71551.0
01,09,-86.8445209956579,32.75687994183124,-72.73825767764087,41.575164149895755,399170,12/20/21 - 12/26/21,446,4610.0
01,10,-86.8445209956579,32.75687994183124,-75.45249262811352,38.99497528640457,399170,12/20/21 - 12/26/21,324,3349.0
01,11,-86.8445209956579,32.75687994183124,-77.0162909035438,38.90477388790585,399170,12/20/21 - 12/26/21,766,7919.0
01,12,-86.8445209956579,32.75687994183124,-82.46641838867941,28.477058414990193,399170,12/20/21 - 12/26/21,91061,941411.0
01,13,-86.8445209956579,32.75687994183124,-83.42714021377525,32.63861711465618,399170,12/20/21 - 12/26/21,133591,1381096.0
01,15,-86.8445209956579,32.75687994183124,-158.1099738068461,20.995111199008356,399170,12/20/21 - 12/26/21,1203,12436.0
01,16,-86.8445209956579,32.75687994183124,-114.6594139607683,44.389055086057056,399170,12/20/21 - 12/26/21,250,2584.0
01,17,-86.8445209956579,32.75687994183124,-89.14863899339443,40.124200826969364,399170,12/20/21 - 12/26/21,7619,78767.0
01,18,-86.8445209956579,32.75687994183124,-86.28183838774677,39.919869617318085,399170,12/20/21 - 12/26/21,3662,37858.0
01,19,-86.8445209956579,32.75687994183124,-93.50009011569544,42.07464832674591,399170,12/20/21 - 12/26/21,814,8415.0
01,20,-86.8445209956579,32.75687994183124,-98.38015540415404,38.484727072453566,399170,12/20/21 - 12/26/21,1122,11599.0
01,21,-86.8445209956579,32.75687994183124,-85.29055223275348,37.5266141736611,399170,12/20/21 - 12/26/21,6690,69162.0
01,22,-86.8445209956579,32.75687994183124,-91.81423318426776,30.909072897746587,399170,12/20/21 - 12/26/21,13783,142492.0
01,23,-86.8445209956579,32.75687994183124,-69.20275986278288,45.27432853102379,399170,12/20/21 - 12/26/21,112,1157.0
01,24,-86.8445209956579,32.75687994183124,-76.68717734070172,38.94649396258224,399170,12/20/21 - 12/26/21,1848,19105.0
01,25,-86.8445209956579,32.75687994183124,-71.503972041848,42.16009326868467,399170,12/20/21 - 12/26/21,952,9842.0
01,26,-86.8445209956579,32.75687994183124,-85.73095291151436,44.874773603554175,399170,12/20/21 - 12/26/21,2296,23736.0
01,27,-86.8445209956579,32.75687994183124,-94.19830560457335,46.3491103788664,399170,12/20/21 - 12/26/21,807,8342.0
01,28,-86.8445209956579,32.75687994183124,-89.6533594096457,32.712892273261986,399170,12/20/21 - 12/26/21,51751,535014.0
01,29,-86.8445209956579,32.75687994183124,-92.4774251950813,38.3676304410753,399170,12/20/21 - 12/26/21,4875,50398.0
01,30,-86.8445209956579,32.75687994183124,-109.64520698796639,47.03342111039991,399170,12/20/21 - 12/26/21,514,5313.0
01,31,-86.8445209956579,32.75687994183124,-99.81085586033895,41.527151125231704,399170,12/20/21 - 12/26/21,522,5396.0
01,32,-86.8445209956579,32.75687994183124,-116.65524866805762,39.356185873030874,399170,12/20/21 - 12/26/21,3966,41001.0
01,33,-86.8445209956579,32.75687994183124,-71.57124316745634,43.6802370603039,399170,12/20/21 - 12/26/21,332,3432.0
01,34,-86.8445209956579,32.75687994183124,-74.65561230865505,40.11017985292258,399170,12/20/21 - 12/26/21,2520,26052.0
01,35,-86.8445209956579,32.75687994183124,-106.1084438818861,34.42130099474041,399170,12/20/21 - 12/26/21,767,7929.0
01,36,-86.8445209956579,32.75687994183124,-75.59654322164518,42.92123354806042,399170,12/20/21 - 12/26/21,6479,66981.0
01,37,-86.8445209956579,32.75687994183124,-79.13090891837648,35.52603039243236,399170,12/20/21 - 12/26/21,10313,106618.0
01,38,-86.8445209956579,32.75687994183124,-100.4693907950372,47.446310421753914,399170,12/20/21 - 12/26/21,106,1095.0
01,39,-86.8445209956579,32.75687994183124,-82.70937700691621,40.415486910016135,399170,12/20/21 - 12/26/21,4163,43038.0
01,40,-86.8445209956579,32.75687994183124,-97.50822793037422,35.583464652524235,399170,12/20/21 - 12/26/21,2229,23043.0
01,41,-86.8445209956579,32.75687994183124,-120.60525631019901,43.94045138675371,399170,12/20/21 - 12/26/21,560,5789.0
01,42,-86.8445209956579,32.75687994183124,-77.83893800628347,40.896700506452106,399170,12/20/21 - 12/26/21,3020,31221.0
01,44,-86.8445209956579,32.75687994183124,-71.52472355562169,41.59463889844585,399170,12/20/21 - 12/26/21,170,1757.0
01,45,-86.8445209956579,32.75687994183124,-80.86459715523999,33.87785606967731,399170,12/20/21 - 12/26/21,6209,64190.0
01,46,-86.8445209956579,32.75687994183124,-100.23046550270404,44.43613758926095,399170,12/20/21 - 12/26/21,202,2088.0
01,47,-86.8445209956579,32.75687994183124,-86.34341233023729,35.84298014361061,399170,12/20/21 - 12/26/21,88715,917157.0
01,48,-86.8445209956579,32.75687994183124,-99.31712096957119,31.447212191842507,399170,12/20/21 - 12/26/21,20545,212399.0
01,49,-86.8445209956579,32.75687994183124,-111.67824995489637,39.32376871301901,399170,12/20/21 - 12/26/21,1294,13377.0
01,50,-86.8445209956579,32.75687994183124,-72.66263037415419,44.075248233178044,399170,12/20/21 - 12/26/21,246,2543.0
01,51,-86.8445209956579,32.75687994183124,-78.66634949421768,37.510873096830124,399170,12/20/21 - 12/26/21,5446,56302.0
01,53,-86.8445209956579,32.75687994183124,-120.59289987466929,47.41163921872467,399170,12/20/21 - 12/26/21,1038,10731.0
01,54,-86.8445209956579,32.75687994183124,-80.61370689717069,38.64256709677395,399170,12/20/21 - 12/26/21,1083,11196.0
01,55,-86.8445209956579,32.75687994183124,-89.73293305821664,44.63994410730462,399170,12/20/21 - 12/26/21,1360,14060.0
01,56,-86.8445209956579,32.75687994183124,-107.55139421018254,42.9995374625361,399170,12/20/21 - 12/26/21,925,9562.0
01,72,-86.8445209956579,32.75687994183124,-66.41466678397286,18.21569833731172,399170,12/20/21 - 12/26/21,77,796.0
02,01,-151.59342192189865,63.742989015090714,-86.8445209956579,32.75687994183124,23716,12/20/21 - 12/26/21,417,9310.0
02,02,-151.59342192189865,63.742989015090714,-151.59342192189865,63.742989015090714,23716,12/20/21 - 12/26/21,122904,2744149.0
02,04,-151.59342192189865,63.742989015090714,-111.6644603390921,34.29309519459149,23716,12/20/21 - 12/26/21,1409,31459.0
02,05,-151.59342192189865,63.742989015090714,-92.43923686174863,34.8997724175194,23716,12/20/21 - 12/26/21,140,3125.0
02,06,-151.59342192189865,63.742989015090714,-119.6638458867405,37.21530826027419,23716,12/20/21 - 12/26/21,2491,55618.0
02,08,-151.59342192189865,63.742989015090714,-105.5478211203382,38.99853159698931,23716,12/20/21 - 12/26/21,571,12749.0
02,09,-151.59342192189865,63.742989015090714,-72.73825767764087,41.575164149895755,23716,12/20/21 - 12/26/21,40,893.0
02,10,-151.59342192189865,63.742989015090714,-75.45249262811352,38.99497528640457,23716,12/20/21 - 12/26/21,12,267.0
02,11,-151.59342192189865,63.742989015090714,-77.0162909035438,38.90477388790585,23716,12/20/21 - 12/26/21,8,178.0
02,12,-151.59342192189865,63.742989015090714,-82.46641838867941,28.477058414990193,23716,12/20/21 - 12/26/21,1832,40904.0
02,13,-151.59342192189865,63.742989015090714,-83.42714021377525,32.63861711465618,23716,12/20/21 - 12/26/21,517,11543.0
02,15,-151.59342192189865,63.742989015090714,-158.1099738068461,20.995111199008356,23716,12/20/21 - 12/26/21,2404,53675.0
02,16,-151.59342192189865,63.742989015090714,-114.6594139607683,44.389055086057056,23716,12/20/21 - 12/26/21,210,4688.0
