geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,number_devices_primary_daytime,date_range,visitor_flows,pop_flows
01,01,-86.8445209956579,32.75687994183124,-86.8445209956579,32.75687994183124,427752,11/22/21 - 11/28/21,3648669,34973330.0
01,02,-86.8445209956579,32.75687994183124,-151.59342192189865,63.742989015090714,427752,11/22/21 - 11/28/21,247,2367.0
01,04,-86.8445209956579,32.75687994183124,-111.6644603390921,34.29309519459149,427752,11/22/21 - 11/28/21,2120,20320.0
01,05,-86.8445209956579,32.75687994183124,-92.43923686174863,34.8997724175194,427752,11/22/21 - 11/28/21,6144,58891.0
01,06,-86.8445209956579,32.75687994183124,-119.6638458867405,37.21530826027419,427752,11/22/21 - 11/28/21,5710,54731.0
01,08,-86.8445209956579,32.75687994183124,-105.5478211203382,38.99853159698931,427752,11/22/21 - 11/28/21,3927,37641.0
01,09,-86.8445209956579,32.75687994183124,-72.73825767764087,41.575164149895755,427752,11/22/21 - 11/28/21,429,4112.0
01,10,-86.8445209956579,32.75687994183124,-75.45249262811352,38.99497528640457,427752,11/22/21 - 11/28/21,225,2156.0
01,11,-86.8445209956579,32.75687994183124,-77.0162909035438,38.90477388790585,427752,11/22/21 - 11/28/21,593,5684.0
01,12,-86.8445209956579,32.75687994183124,-82.46641838867941,28.477058414990193,427752,11/22/21 - 11/28/21,122997,1178954.0
01,13,-86.8445209956579,32.75687994183124,-83.42714021377525,32.63861711465618,427752,11/22/21 - 11/28/21,149681,1434726.0
01,15,-86.8445209956579,32.75687994183124,-158.1099738068461,20.995111199008356,427752,11/22/21 - 11/28/21,832,7974.0
01,16,-86.8445209956579,32.75687994183124,-114.6594139607683,44.389055086057056,427752,11/22/21 - 11/28/21,175,1677.0
01,17,-86.8445209956579,32.75687994183124,-89.14863899339443,40.124200826969364,427752,11/22/21 - 11/28/21,8471,81196.0
01,18,-86.8445209956579,32.75687994183124,-86.28183838774677,39.919869617318085,427752,11/22/21 - 11/28/21,4764,45664.0
01,19,-86.8445209956579,32.75687994183124,-93.50009011569544,42.07464832674591,427752,11/22/21 - 11/28/21,838,8032.0
01,20,-86.8445209956579,32.75687994183124,-98.38015540415404,38.484727072453566,427752,11/22/21 - 11/28/21,1119,10725.0
01,21,-86.8445209956579,32.75687994183124,-85.29055223275348,37.5266141736611,427752,11/22/21 - 11/28/21,9137,87580.0
01,22,-86.8445209956579,32.75687994183124,-91.81423318426776,30.909072897746587,427752,11/22/21 - 11/28/21,18225,174690.0
