geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date_range,visitor_flows,pop_flows
01,01,-86.8445209956579,32.75687994183124,-86.8445209956579,32.75687994183124,04/12/21 - 04/18/21,3980683,50015674.0
01,02,-86.8445209956579,32.75687994183124,-151.59342192189865,63.742989015090714,04/12/21 - 04/18/21,108,1356.0
01,04,-86.8445209956579,32.75687994183124,-111.6644603390921,34.29309519459149,04/12/21 - 04/18/21,1933,24287.0
01,05,-86.8445209956579,32.75687994183124,-92.43923686174863,34.8997724175194,04/12/21 - 04/18/21,2711,34062.0
01,06,-86.8445209956579,32.75687994183124,-119.6638458867405,37.21530826027419,04/12/21 - 04/18/21,2461,30921.0
01,08,-86.8445209956579,32.75687994183124,-105.5478211203382,38.99853159698931,04/12/21 - 04/18/21,1687,21196.0
01,09,-86.8445209956579,32.75687994183124,-72.73825767764087,41.575164149895755,04/12/21 - 04/18/21,85,1067.0
01,10,-86.8445209956579,32.75687994183124,-75.45249262811352,38.99497528640457,04/12/21 - 04/18/21,124,1558.0
01,11,-86.8445209956579,32.75687994183124,-77.0162909035438,38.90477388790585,04/12/21 - 04/18/21,64,804.0
01,12,-86.8445209956579,32.75687994183124,-82.46641838867941,28.477058414990193,04/12/21 - 04/18/21,85850,1078670.0
01,13,-86.8445209956579,32.75687994183124,-83.42714021377525,32.63861711465618,04/12/21 - 04/18/21,101294,1272718.0
01,15,-86.8445209956579,32.75687994183124,-158.1099738068461,20.995111199008356,04/12/21 - 04/18/21,711,8933.0
01,16,-86.8445209956579,32.75687994183124,-114.6594139607683,44.389055086057056,04/12/21 - 04/18/21,223,2801.0
01,17,-86.8445209956579,32.75687994183124,-89.14863899339443,40.124200826969364,04/12/21 - 04/18/21,2972,37341.0
01,18,-86.8445209956579,32.75687994183124,-86.28183838774677,39.919869617318085,04/12/21 - 04/18/21,2942,36965.0
01,19,-86.8445209956579,32.75687994183124,-93.50009011569544,42.07464832674591,04/12/21 - 04/18/21,553,6948.0
01,20,-86.8445209956579,32.75687994183124,-98.38015540415404,38.484727072453566,04/12/21 - 04/18/21,692,8694.0
01,21,-86.8445209956579,32.75687994183124,-85.29055223275348,37.5266141736611,04/12/21 - 04/18/21,4379,55020.0
01,22,-86.8445209956579,32.75687994183124,-91.81423318426776,30.909072897746587,04/12/21 - 04/18/21,9497,119325.0
01,23,-86.8445209956579,32.75687994183124,-69.20275986278288,45.27432853102379,04/12/21 - 04/18/21,37,464.0
01,24,-86.8445209956579,32.75687994183124,-76.68717734070172,38.94649396258224,04/12/21 - 04/18/21,600,7538.0
01,25,-86.8445209956579,32.75687994183124,-71.503972041848,42.16009326868467,04/12/21 - 04/18/21,272,3417.0
01,26,-86.8445209956579,32.75687994183124,-85.73095291151436,44.874773603554175,04/12/21 - 04/18/21,1970,24752.0
01,27,-86.8445209956579,32.75687994183124,-94.19830560457335,46.3491103788664,04/12/21 - 04/18/21,667,8380.0
01,28,-86.8445209956579,32.75687994183124,-89.6533594096457,32.712892273261986,04/12/21 - 04/18/21,48453,608792.0
01,29,-86.8445209956579,32.75687994183124,-92.4774251950813,38.3676304410753,04/12/21 - 04/18/21,2861,35947.0
01,30,-86.8445209956579,32.75687994183124,-109.64520698796639,47.03342111039991,04/12/21 - 04/18/21,349,4385.0
01,31,-86.8445209956579,32.75687994183124,-99.81085586033895,41.527151125231704,04/12/21 - 04/18/21,412,5176.0
01,32,-86.8445209956579,32.75687994183124,-116.65524866805762,39.356185873030874,04/12/21 - 04/18/21,3118,39176.0
01,33,-86.8445209956579,32.75687994183124,-71.57124316745634,43.6802370603039,04/12/21 - 04/18/21,57,716.0
01,34,-86.8445209956579,32.75687994183124,-74.65561230865505,40.11017985292258,04/12/21 - 04/18/21,488,6131.0
01,35,-86.8445209956579,32.75687994183124,-106.1084438818861,34.42130099474041,04/12/21 - 04/18/21,729,9159.0
01,36,-86.8445209956579,32.75687994183124,-75.59654322164518,42.92123354806042,04/12/21 - 04/18/21,800,10051.0
01,37,-86.8445209956579,32.75687994183124,-79.13090891837648,35.52603039243236,04/12/21 - 04/18/21,4378,55007.0
01,38,-86.8445209956579,32.75687994183124,-100.4693907950372,47.446310421753914,04/12/21 - 04/18/21,142,1784.0
01,39,-86.8445209956579,32.75687994183124,-82.70937700691621,40.415486910016135,04/12/21 - 04/18/21,2241,28157.0
01,40,-86.8445209956579,32.75687994183124,-97.50822793037422,35.583464652524235,04/12/21 - 04/18/21,1061,13331.0
01,41,-86.8445209956579,32.75687994183124,-120.60525631019901,43.94045138675371,04/12/21 - 04/18/21,276,3467.0
01,42,-86.8445209956579,32.75687994183124,-77.83893800628347,40.896700506452106,04/12/21 - 04/18/21,1351,16974.0
01,44,-86.8445209956579,32.75687994183124,-71.52472355562169,41.59463889844585,04/12/21 - 04/18/21,40,502.0
01,45,-86.8445209956579,32.75687994183124,-80.86459715523999,33.87785606967731,04/12/21 - 04/18/21,5619,70600.0
01,46,-86.8445209956579,32.75687994183124,-100.23046550270404,44.43613758926095,04/12/21 - 04/18/21,251,3153.0
01,47,-86.8445209956579,32.75687994183124,-86.34341233023729,35.84298014361061,04/12/21 - 04/18/21,51691,649476.0
01,48,-86.8445209956579,32.75687994183124,-99.31712096957119,31.447212191842507,04/12/21 - 04/18/21,10824,135999.0
01,49,-86.8445209956579,32.75687994183124,-111.67824995489637,39.32376871301901,04/12/21 - 04/18/21,571,7174.0
01,50,-86.8445209956579,32.75687994183124,-72.66263037415419,44.075248233178044,04/12/21 - 04/18/21,21,263.0
01,51,-86.8445209956579,32.75687994183124,-78.66634949421768,37.510873096830124,04/12/21 - 04/18/21,2595,32605.0
01,53,-86.8445209956579,32.75687994183124,-120.59289987466929,47.41163921872467,04/12/21 - 04/18/21,550,6910.0
01,54,-86.8445209956579,32.75687994183124,-80.61370689717069,38.64256709677395,04/12/21 - 04/18/21,392,4925.0
01,55,-86.8445209956579,32.75687994183124,-89.73293305821664,44.63994410730462,04/12/21 - 04/18/21,989,12426.0
01,56,-86.8445209956579,32.75687994183124,-107.55139421018254,42.9995374625361,04/12/21 - 04/18/21,281,3530.0
02,01,-151.59342192189865,63.742989015090714,-86.8445209956579,32.75687994183124,04/12/21 - 04/18/21,177,7126.0
02,02,-151.59342192189865,63.742989015090714,-151.59342192189865,63.742989015090714,04/12/21 - 04/18/21,125319,5045455.0
02,04,-151.59342192189865,63.742989015090714,-111.6644603390921,34.29309519459149,04/12/21 - 04/18/21,980,39455.0
02,05,-151.59342192189865,63.742989015090714,-92.43923686174863,34.8997724175194,04/12/21 - 04/18/21,106,4267.0
02,06,-151.59342192189865,63.742989015090714,-119.6638458867405,37.21530826027419,04/12/21 - 04/18/21,883,35550.0
02,08,-151.59342192189865,63.742989015090714,-105.5478211203382,38.99853159698931,04/12/21 - 04/18/21,314,12641.0
02,09,-151.59342192189865,63.742989015090714,-72.73825767764087,41.575164149895755,04/12/21 - 04/18/21,4,161.0
02,10,-151.59342192189865,63.742989015090714,-75.45249262811352,38.99497528640457,04/12/21 - 04/18/21,8,322.0
02,11,-151.59342192189865,63.742989015090714,-77.0162909035438,38.90477388790585,04/12/21 - 04/18/21,13,523.0
02,12,-151.59342192189865,63.742989015090714,-82.46641838867941,28.477058414990193,04/12/21 - 04/18/21,1050,42273.0
02,13,-151.59342192189865,63.742989015090714,-83.42714021377525,32.63861711465618,04/12/21 - 04/18/21,193,7770.0
02,15,-151.59342192189865,63.742989015090714,-158.1099738068461,20.995111199008356,04/12/21 - 04/18/21,1276,51372.0
