geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,number_devices_primary_daytime,date_range,visitor_flows,pop_flows
01,01,-86.8445209956579,32.75687994183124,-86.8445209956579,32.75687994183124,412773,11/29/21 - 12/05/21,4126979,41120162.0
01,02,-86.8445209956579,32.75687994183124,-151.59342192189865,63.742989015090714,412773,11/29/21 - 12/05/21,85,846.0
01,04,-86.8445209956579,32.75687994183124,-111.6644603390921,34.29309519459149,412773,11/29/21 - 12/05/21,1698,16918.0
01,05,-86.8445209956579,32.75687994183124,-92.43923686174863,34.8997724175194,412773,11/29/21 - 12/05/21,2416,24072.0
01,06,-86.8445209956579,32.75687994183124,-119.6638458867405,37.21530826027419,412773,11/29/21 - 12/05/21,3745,37314.0
01,08,-86.8445209956579,32.75687994183124,-105.5478211203382,38.99853159698931,412773,11/29/21 - 12/05/21,2073,20654.0
01,09,-86.8445209956579,32.75687994183124,-72.73825767764087,41.575164149895755,412773,11/29/21 - 12/05/21,163,1624.0
01,10,-86.8445209956579,32.75687994183124,-75.45249262811352,38.99497528640457,412773,11/29/21 - 12/05/21,82,817.0
01,11,-86.8445209956579,32.75687994183124,-77.0162909035438,38.90477388790585,412773,11/29/21 - 12/05/21,170,1693.0
01,12,-86.8445209956579,32.75687994183124,-82.46641838867941,28.477058414990193,412773,11/29/21 - 12/05/21,58972,587581.0
01,13,-86.8445209956579,32.75687994183124,-83.42714021377525,32.63861711465618,412773,11/29/21 - 12/05/21,123641,1231927.0
01,15,-86.8445209956579,32.75687994183124,-158.1099738068461,20.995111199008356,412773,11/29/21 - 12/05/21,872,8688.0
01,16,-86.8445209956579,32.75687994183124,-114.6594139607683,44.389055086057056,412773,11/29/21 - 12/05/21,225,2241.0
01,17,-86.8445209956579,32.75687994183124,-89.14863899339443,40.124200826969364,412773,11/29/21 - 12/05/21,4072,40572.0
01,18,-86.8445209956579,32.75687994183124,-86.28183838774677,39.919869617318085,412773,11/29/21 - 12/05/21,2352,23434.0
01,19,-86.8445209956579,32.75687994183124,-93.50009011569544,42.07464832674591,412773,11/29/21 - 12/05/21,740,7373.0
01,20,-86.8445209956579,32.75687994183124,-98.38015540415404,38.484727072453566,412773,11/29/21 - 12/05/21,717,7144.0
01,21,-86.8445209956579,32.75687994183124,-85.29055223275348,37.5266141736611,412773,11/29/21 - 12/05/21,4873,48553.0
01,22,-86.8445209956579,32.75687994183124,-91.81423318426776,30.909072897746587,412773,11/29/21 - 12/05/21,9329,92951.0
01,23,-86.8445209956579,32.75687994183124,-69.20275986278288,45.27432853102379,412773,11/29/21 - 12/05/21,37,368.0
01,24,-86.8445209956579,32.75687994183124,-76.68717734070172,38.94649396258224,412773,11/29/21 - 12/05/21,975,9714.0
01,25,-86.8445209956579,32.75687994183124,-71.503972041848,42.16009326868467,412773,11/29/21 - 12/05/21,1019,10153.0
01,26,-86.8445209956579,32.75687994183124,-85.73095291151436,44.874773603554175,412773,11/29/21 - 12/05/21,1356,13510.0
01,27,-86.8445209956579,32.75687994183124,-94.19830560457335,46.3491103788664,412773,11/29/21 - 12/05/21,531,5290.0
01,28,-86.8445209956579,32.75687994183124,-89.6533594096457,32.712892273261986,412773,11/29/21 - 12/05/21,45809,456429.0
01,29,-86.8445209956579,32.75687994183124,-92.4774251950813,38.3676304410753,412773,11/29/21 - 12/05/21,2601,25915.0
01,30,-86.8445209956579,32.75687994183124,-109.64520698796639,47.03342111039991,412773,11/29/21 - 12/05/21,296,2949.0
01,31,-86.8445209956579,32.75687994183124,-99.81085586033895,41.527151125231704,412773,11/29/21 - 12/05/21,361,3596.0
01,32,-86.8445209956579,32.75687994183124,-116.65524866805762,39.356185873030874,412773,11/29/21 - 12/05/21,2765,27549.0
01,33,-86.8445209956579,32.75687994183124,-71.57124316745634,43.6802370603039,412773,11/29/21 - 12/05/21,75,747.0
01,34,-86.8445209956579,32.75687994183124,-74.65561230865505,40.11017985292258,412773,11/29/21 - 12/05/21,923,9196.0
01,35,-86.8445209956579,32.75687994183124,-106.1084438818861,34.42130099474041,412773,11/29/21 - 12/05/21,709,7064.0
01,36,-86.8445209956579,32.75687994183124,-75.59654322164518,42.92123354806042,412773,11/29/21 - 12/05/21,2952,29412.0
01,37,-86.8445209956579,32.75687994183124,-79.13090891837648,35.52603039243236,412773,11/29/21 - 12/05/21,5638,56175.0
01,38,-86.8445209956579,32.75687994183124,-100.4693907950372,47.446310421753914,412773,11/29/21 - 12/05/21,132,1315.0
01,39,-86.8445209956579,32.75687994183124,-82.70937700691621,40.415486910016135,412773,11/29/21 - 12/05/21,2607,25975.0
01,40,-86.8445209956579,32.75687994183124,-97.50822793037422,35.583464652524235,412773,11/29/21 - 12/05/21,1142,11378.0
01,41,-86.8445209956579,32.75687994183124,-120.60525631019901,43.94045138675371,412773,11/29/21 - 12/05/21,301,2999.0
01,42,-86.8445209956579,32.75687994183124,-77.83893800628347,40.896700506452106,412773,11/29/21 - 12/05/21,1583,15772.0
01,44,-86.8445209956579,32.75687994183124,-71.52472355562169,41.59463889844585,412773,11/29/21 - 12/05/21,76,757.0
01,45,-86.8445209956579,32.75687994183124,-80.86459715523999,33.87785606967731,412773,11/29/21 - 12/05/21,4417,44009.0
01,46,-86.8445209956579,32.75687994183124,-100.23046550270404,44.43613758926095,412773,11/29/21 - 12/05/21,240,2391.0
01,47,-86.8445209956579,32.75687994183124,-86.34341233023729,35.84298014361061,412773,11/29/21 - 12/05/21,59485,592693.0
01,48,-86.8445209956579,32.75687994183124,-99.31712096957119,31.447212191842507,412773,11/29/21 - 12/05/21,10919,108794.0
01,49,-86.8445209956579,32.75687994183124,-111.67824995489637,39.32376871301901,412773,11/29/21 - 12/05/21,409,4075.0
01,50,-86.8445209956579,32.75687994183124,-72.66263037415419,44.075248233178044,412773,11/29/21 - 12/05/21,97,966.0
01,51,-86.8445209956579,32.75687994183124,-78.66634949421768,37.510873096830124,412773,11/29/21 - 12/05/21,2566,25566.0
01,53,-86.8445209956579,32.75687994183124,-120.59289987466929,47.41163921872467,412773,11/29/21 - 12/05/21,706,7034.0
01,54,-86.8445209956579,32.75687994183124,-80.61370689717069,38.64256709677395,412773,11/29/21 - 12/05/21,475,4732.0
