geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,census_block_group,date_range,visitor_flows,pop_flows
09,54,-72.73825767764087,41.575164149895755,-80.61370689717069,38.64256709677395,232533858699765,01/18/21 - 01/24/21,49,1443.0
09,55,-72.73825767764087,41.575164149895755,-89.73293305821664,44.63994410730462,232533858699765,01/18/21 - 01/24/21,106,3122.0
09,56,-72.73825767764087,41.575164149895755,-107.55139421018254,42.9995374625361,232533858699765,01/18/21 - 01/24/21,44,1296.0
09,72,-72.73825767764087,41.575164149895755,-66.41466678397286,18.21569833731172,232533858699765,01/18/21 - 01/24/21,68,2003.0
10,01,-75.45249262811352,38.99497528640457,-86.8445209956579,32.75687994183124,57018477018974,01/18/21 - 01/24/21,52,1312.0
10,02,-75.45249262811352,38.99497528640457,-151.59342192189865,63.742989015090714,57018477018974,01/18/21 - 01/24/21,8,201.0
10,04,-75.45249262811352,38.99497528640457,-111.6644603390921,34.29309519459149,57018477018974,01/18/21 - 01/24/21,76,1918.0
10,05,-75.45249262811352,38.99497528640457,-92.43923686174863,34.8997724175194,57018477018974,01/18/21 - 01/24/21,13,328.0
10,06,-75.45249262811352,38.99497528640457,-119.6638458867405,37.21530826027419,57018477018974,01/18/21 - 01/24/21,217,5478.0
10,08,-75.45249262811352,38.99497528640457,-105.5478211203382,38.99853159698931,57018477018974,01/18/21 - 01/24/21,186,4696.0
10,09,-75.45249262811352,38.99497528640457,-72.73825767764087,41.575164149895755,57018477018974,01/18/21 - 01/24/21,69,1742.0
10,10,-75.45249262811352,38.99497528640457,-75.45249262811352,38.99497528640457,57018477018974,01/18/21 - 01/24/21,206808,5221425.0
10,11,-75.45249262811352,38.99497528640457,-77.0162909035438,38.90477388790585,57018477018974,01/18/21 - 01/24/21,227,5731.0
10,12,-75.45249262811352,38.99497528640457,-82.46641838867941,28.477058414990193,57018477018974,01/18/21 - 01/24/21,2698,68118.0
10,13,-75.45249262811352,38.99497528640457,-83.42714021377525,32.63861711465618,57018477018974,01/18/21 - 01/24/21,358,9038.0
10,15,-75.45249262811352,38.99497528640457,-158.1099738068461,20.995111199008356,57018477018974,01/18/21 - 01/24/21,56,1413.0
10,16,-75.45249262811352,38.99497528640457,-114.6594139607683,44.389055086057056,57018477018974,01/18/21 - 01/24/21,55,1388.0
10,17,-75.45249262811352,38.99497528640457,-89.14863899339443,40.124200826969364,57018477018974,01/18/21 - 01/24/21,56,1413.0
10,18,-75.45249262811352,38.99497528640457,-86.28183838774677,39.919869617318085,57018477018974,01/18/21 - 01/24/21,102,2575.0
10,19,-75.45249262811352,38.99497528640457,-93.50009011569544,42.07464832674591,57018477018974,01/18/21 - 01/24/21,12,302.0
10,20,-75.45249262811352,38.99497528640457,-98.38015540415404,38.484727072453566,57018477018974,01/18/21 - 01/24/21,20,504.0
10,21,-75.45249262811352,38.99497528640457,-85.29055223275348,37.5266141736611,57018477018974,01/18/21 - 01/24/21,99,2499.0
10,22,-75.45249262811352,38.99497528640457,-91.81423318426776,30.909072897746587,57018477018974,01/18/21 - 01/24/21,24,605.0
10,23,-75.45249262811352,38.99497528640457,-69.20275986278288,45.27432853102379,57018477018974,01/18/21 - 01/24/21,21,530.0
10,24,-75.45249262811352,38.99497528640457,-76.68717734070172,38.94649396258224,57018477018974,01/18/21 - 01/24/21,15061,380255.0
10,25,-75.45249262811352,38.99497528640457,-71.503972041848,42.16009326868467,57018477018974,01/18/21 - 01/24/21,130,3282.0
10,26,-75.45249262811352,38.99497528640457,-85.73095291151436,44.874773603554175,57018477018974,01/18/21 - 01/24/21,69,1742.0
10,27,-75.45249262811352,38.99497528640457,-94.19830560457335,46.3491103788664,57018477018974,01/18/21 - 01/24/21,15,378.0
10,28,-75.45249262811352,38.99497528640457,-89.6533594096457,32.712892273261986,57018477018974,01/18/21 - 01/24/21,32,807.0
10,29,-75.45249262811352,38.99497528640457,-92.4774251950813,38.3676304410753,57018477018974,01/18/21 - 01/24/21,51,1287.0
10,30,-75.45249262811352,38.99497528640457,-109.64520698796639,47.03342111039991,57018477018974,01/18/21 - 01/24/21,30,757.0
10,32,-75.45249262811352,38.99497528640457,-116.65524866805762,39.356185873030874,57018477018974,01/18/21 - 01/24/21,161,4064.0
10,33,-75.45249262811352,38.99497528640457,-71.57124316745634,43.6802370603039,57018477018974,01/18/21 - 01/24/21,20,504.0
10,34,-75.45249262811352,38.99497528640457,-74.65561230865505,40.11017985292258,57018477018974,01/18/21 - 01/24/21,2913,73546.0
10,35,-75.45249262811352,38.99497528640457,-106.1084438818861,34.42130099474041,57018477018974,01/18/21 - 01/24/21,41,1035.0
10,36,-75.45249262811352,38.99497528640457,-75.59654322164518,42.92123354806042,57018477018974,01/18/21 - 01/24/21,955,24111.0
10,37,-75.45249262811352,38.99497528640457,-79.13090891837648,35.52603039243236,57018477018974,01/18/21 - 01/24/21,591,14921.0
10,39,-75.45249262811352,38.99497528640457,-82.70937700691621,40.415486910016135,57018477018974,01/18/21 - 01/24/21,230,5806.0
10,40,-75.45249262811352,38.99497528640457,-97.50822793037422,35.583464652524235,57018477018974,01/18/21 - 01/24/21,36,908.0
10,41,-75.45249262811352,38.99497528640457,-120.60525631019901,43.94045138675371,57018477018974,01/18/21 - 01/24/21,4,100.0
10,42,-75.45249262811352,38.99497528640457,-77.83893800628347,40.896700506452106,57018477018974,01/18/21 - 01/24/21,13285,335415.0
10,44,-75.45249262811352,38.99497528640457,-71.52472355562169,41.59463889844585,57018477018974,01/18/21 - 01/24/21,56,1413.0
10,45,-75.45249262811352,38.99497528640457,-80.86459715523999,33.87785606967731,57018477018974,01/18/21 - 01/24/21,361,9114.0
10,46,-75.45249262811352,38.99497528640457,-100.23046550270404,44.43613758926095,57018477018974,01/18/21 - 01/24/21,16,403.0
10,47,-75.45249262811352,38.99497528640457,-86.34341233023729,35.84298014361061,57018477018974,01/18/21 - 01/24/21,324,8180.0
10,48,-75.45249262811352,38.99497528640457,-99.31712096957119,31.447212191842507,57018477018974,01/18/21 - 01/24/21,261,6589.0
10,49,-75.45249262811352,38.99497528640457,-111.67824995489637,39.32376871301901,57018477018974,01/18/21 - 01/24/21,124,3130.0
10,50,-75.45249262811352,38.99497528640457,-72.66263037415419,44.075248233178044,57018477018974,01/18/21 - 01/24/21,104,2625.0
10,51,-75.45249262811352,38.99497528640457,-78.66634949421768,37.510873096830124,57018477018974,01/18/21 - 01/24/21,1607,40573.0
10,53,-75.45249262811352,38.99497528640457,-120.59289987466929,47.41163921872467,57018477018974,01/18/21 - 01/24/21,28,706.0
10,54,-75.45249262811352,38.99497528640457,-80.61370689717069,38.64256709677395,57018477018974,01/18/21 - 01/24/21,136,3433.0
10,55,-75.45249262811352,38.99497528640457,-89.73293305821664,44.63994410730462,57018477018974,01/18/21 - 01/24/21,33,833.0
10,56,-75.45249262811352,38.99497528640457,-107.55139421018254,42.9995374625361,57018477018974,01/18/21 - 01/24/21,32,807.0
10,72,-75.45249262811352,38.99497528640457,-66.41466678397286,18.21569833731172,57018477018974,01/18/21 - 01/24/21,17,429.0
11,01,-77.0162909035438,38.90477388790585,-86.8445209956579,32.75687994183124,49504525347657,01/18/21 - 01/24/21,44,2031.0
11,02,-77.0162909035438,38.90477388790585,-151.59342192189865,63.742989015090714,49504525347657,01/18/21 - 01/24/21,4,184.0
11,04,-77.0162909035438,38.90477388790585,-111.6644603390921,34.29309519459149,49504525347657,01/18/21 - 01/24/21,82,3785.0
11,05,-77.0162909035438,38.90477388790585,-92.43923686174863,34.8997724175194,49504525347657,01/18/21 - 01/24/21,20,923.0
11,06,-77.0162909035438,38.90477388790585,-119.6638458867405,37.21530826027419,49504525347657,01/18/21 - 01/24/21,88,4062.0
11,08,-77.0162909035438,38.90477388790585,-105.5478211203382,38.99853159698931,49504525347657,01/18/21 - 01/24/21,132,6093.0
11,09,-77.0162909035438,38.90477388790585,-72.73825767764087,41.575164149895755,49504525347657,01/18/21 - 01/24/21,102,4708.0
11,10,-77.0162909035438,38.90477388790585,-75.45249262811352,38.99497528640457,49504525347657,01/18/21 - 01/24/21,159,7339.0
11,11,-77.0162909035438,38.90477388790585,-77.0162909035438,38.90477388790585,49504525347657,01/18/21 - 01/24/21,32197,1486278.0
11,12,-77.0162909035438,38.90477388790585,-82.46641838867941,28.477058414990193,49504525347657,01/18/21 - 01/24/21,422,19480.0
11,13,-77.0162909035438,38.90477388790585,-83.42714021377525,32.63861711465618,49504525347657,01/18/21 - 01/24/21,222,10247.0
11,15,-77.0162909035438,38.90477388790585,-158.1099738068461,20.995111199008356,49504525347657,01/18/21 - 01/24/21,85,3923.0
11,16,-77.0162909035438,38.90477388790585,-114.6594139607683,44.389055086057056,49504525347657,01/18/21 - 01/24/21,4,184.0
11,17,-77.0162909035438,38.90477388790585,-89.14863899339443,40.124200826969364,49504525347657,01/18/21 - 01/24/21,64,2954.0
11,18,-77.0162909035438,38.90477388790585,-86.28183838774677,39.919869617318085,49504525347657,01/18/21 - 01/24/21,16,738.0
11,20,-77.0162909035438,38.90477388790585,-98.38015540415404,38.484727072453566,49504525347657,01/18/21 - 01/24/21,20,923.0
11,21,-77.0162909035438,38.90477388790585,-85.29055223275348,37.5266141736611,49504525347657,01/18/21 - 01/24/21,4,184.0
11,22,-77.0162909035438,38.90477388790585,-91.81423318426776,30.909072897746587,49504525347657,01/18/21 - 01/24/21,24,1107.0
11,23,-77.0162909035438,38.90477388790585,-69.20275986278288,45.27432853102379,49504525347657,01/18/21 - 01/24/21,8,369.0
11,24,-77.0162909035438,38.90477388790585,-76.68717734070172,38.94649396258224,49504525347657,01/18/21 - 01/24/21,17125,790524.0
11,25,-77.0162909035438,38.90477388790585,-71.503972041848,42.16009326868467,49504525347657,01/18/21 - 01/24/21,74,3415.0
11,26,-77.0162909035438,38.90477388790585,-85.73095291151436,44.874773603554175,49504525347657,01/18/21 - 01/24/21,67,3092.0
11,27,-77.0162909035438,38.90477388790585,-94.19830560457335,46.3491103788664,49504525347657,01/18/21 - 01/24/21,24,1107.0
11,28,-77.0162909035438,38.90477388790585,-89.6533594096457,32.712892273261986,49504525347657,01/18/21 - 01/24/21,13,600.0
11,29,-77.0162909035438,38.90477388790585,-92.4774251950813,38.3676304410753,49504525347657,01/18/21 - 01/24/21,17,784.0
11,31,-77.0162909035438,38.90477388790585,-99.81085586033895,41.527151125231704,49504525347657,01/18/21 - 01/24/21,32,1477.0
11,32,-77.0162909035438,38.90477388790585,-116.65524866805762,39.356185873030874,49504525347657,01/18/21 - 01/24/21,37,1707.0
11,33,-77.0162909035438,38.90477388790585,-71.57124316745634,43.6802370603039,49504525347657,01/18/21 - 01/24/21,21,969.0
11,34,-77.0162909035438,38.90477388790585,-74.65561230865505,40.11017985292258,49504525347657,01/18/21 - 01/24/21,176,8124.0
11,35,-77.0162909035438,38.90477388790585,-106.1084438818861,34.42130099474041,49504525347657,01/18/21 - 01/24/21,8,369.0
11,36,-77.0162909035438,38.90477388790585,-75.59654322164518,42.92123354806042,49504525347657,01/18/21 - 01/24/21,235,10848.0
11,37,-77.0162909035438,38.90477388790585,-79.13090891837648,35.52603039243236,49504525347657,01/18/21 - 01/24/21,295,13617.0
11,39,-77.0162909035438,38.90477388790585,-82.70937700691621,40.415486910016135,49504525347657,01/18/21 - 01/24/21,52,2400.0
11,40,-77.0162909035438,38.90477388790585,-97.50822793037422,35.583464652524235,49504525347657,01/18/21 - 01/24/21,32,1477.0
11,41,-77.0162909035438,38.90477388790585,-120.60525631019901,43.94045138675371,49504525347657,01/18/21 - 01/24/21,29,1338.0
11,42,-77.0162909035438,38.90477388790585,-77.83893800628347,40.896700506452106,49504525347657,01/18/21 - 01/24/21,399,18418.0
11,44,-77.0162909035438,38.90477388790585,-71.52472355562169,41.59463889844585,49504525347657,01/18/21 - 01/24/21,16,738.0
11,45,-77.0162909035438,38.90477388790585,-80.86459715523999,33.87785606967731,49504525347657,01/18/21 - 01/24/21,110,5077.0
11,47,-77.0162909035438,38.90477388790585,-86.34341233023729,35.84298014361061,49504525347657,01/18/21 - 01/24/21,92,4246.0
11,48,-77.0162909035438,38.90477388790585,-99.31712096957119,31.447212191842507,49504525347657,01/18/21 - 01/24/21,144,6647.0
11,49,-77.0162909035438,38.90477388790585,-111.67824995489637,39.32376871301901,49504525347657,01/18/21 - 01/24/21,72,3323.0
11,50,-77.0162909035438,38.90477388790585,-72.66263037415419,44.075248233178044,49504525347657,01/18/21 - 01/24/21,18,830.0
11,51,-77.0162909035438,38.90477388790585,-78.66634949421768,37.510873096830124,49504525347657,01/18/21 - 01/24/21,6194,285927.0
11,53,-77.0162909035438,38.90477388790585,-120.59289987466929,47.41163921872467,49504525347657,01/18/21 - 01/24/21,45,2077.0
11,54,-77.0162909035438,38.90477388790585,-80.61370689717069,38.64256709677395,49504525347657,01/18/21 - 01/24/21,100,4616.0
11,55,-77.0162909035438,38.90477388790585,-89.73293305821664,44.63994410730462,49504525347657,01/18/21 - 01/24/21,8,369.0
11,56,-77.0162909035438,38.90477388790585,-107.55139421018254,42.9995374625361,49504525347657,01/18/21 - 01/24/21,18,830.0
12,01,-82.46641838867941,28.477058414990193,-86.8445209956579,32.75687994183124,1377199980441411,01/18/21 - 01/24/21,33393,645957.0
12,02,-82.46641838867941,28.477058414990193,-151.59342192189865,63.742989015090714,1377199980441411,01/18/21 - 01/24/21,301,5822.0
12,04,-82.46641838867941,28.477058414990193,-111.6644603390921,34.29309519459149,1377199980441411,01/18/21 - 01/24/21,4220,81632.0
12,05,-82.46641838867941,28.477058414990193,-92.43923686174863,34.8997724175194,1377199980441411,01/18/21 - 01/24/21,2191,42382.0
12,06,-82.46641838867941,28.477058414990193,-119.6638458867405,37.21530826027419,1377199980441411,01/18/21 - 01/24/21,8772,169686.0
12,08,-82.46641838867941,28.477058414990193,-105.5478211203382,38.99853159698931,1377199980441411,01/18/21 - 01/24/21,11779,227854.0
12,09,-82.46641838867941,28.477058414990193,-72.73825767764087,41.575164149895755,1377199980441411,01/18/21 - 01/24/21,2845,55033.0
12,10,-82.46641838867941,28.477058414990193,-75.45249262811352,38.99497528640457,1377199980441411,01/18/21 - 01/24/21,694,13424.0
12,11,-82.46641838867941,28.477058414990193,-77.0162909035438,38.90477388790585,1377199980441411,01/18/21 - 01/24/21,1217,23541.0
12,12,-82.46641838867941,28.477058414990193,-82.46641838867941,28.477058414990193,1377199980441411,01/18/21 - 01/24/21,8069716,156101454.0
12,13,-82.46641838867941,28.477058414990193,-83.42714021377525,32.63861711465618,1377199980441411,01/18/21 - 01/24/21,57148,1105477.0
12,15,-82.46641838867941,28.477058414990193,-158.1099738068461,20.995111199008356,1377199980441411,01/18/21 - 01/24/21,681,13173.0
12,16,-82.46641838867941,28.477058414990193,-114.6594139607683,44.389055086057056,1377199980441411,01/18/21 - 01/24/21,691,13366.0
12,17,-82.46641838867941,28.477058414990193,-89.14863899339443,40.124200826969364,1377199980441411,01/18/21 - 01/24/21,14364,277858.0
12,18,-82.46641838867941,28.477058414990193,-86.28183838774677,39.919869617318085,1377199980441411,01/18/21 - 01/24/21,8163,157905.0
12,19,-82.46641838867941,28.477058414990193,-93.50009011569544,42.07464832674591,1377199980441411,01/18/21 - 01/24/21,2365,45748.0
12,20,-82.46641838867941,28.477058414990193,-98.38015540415404,38.484727072453566,1377199980441411,01/18/21 - 01/24/21,1709,33059.0
12,21,-82.46641838867941,28.477058414990193,-85.29055223275348,37.5266141736611,1377199980441411,01/18/21 - 01/24/21,5598,108288.0
12,22,-82.46641838867941,28.477058414990193,-91.81423318426776,30.909072897746587,1377199980441411,01/18/21 - 01/24/21,8181,158254.0
12,23,-82.46641838867941,28.477058414990193,-69.20275986278288,45.27432853102379,1377199980441411,01/18/21 - 01/24/21,785,15185.0
12,24,-82.46641838867941,28.477058414990193,-76.68717734070172,38.94649396258224,1377199980441411,01/18/21 - 01/24/21,4770,92271.0
12,25,-82.46641838867941,28.477058414990193,-71.503972041848,42.16009326868467,1377199980441411,01/18/21 - 01/24/21,5259,101730.0
12,26,-82.46641838867941,28.477058414990193,-85.73095291151436,44.874773603554175,1377199980441411,01/18/21 - 01/24/21,9920,191893.0
12,27,-82.46641838867941,28.477058414990193,-94.19830560457335,46.3491103788664,1377199980441411,01/18/21 - 01/24/21,3737,72288.0
12,28,-82.46641838867941,28.477058414990193,-89.6533594096457,32.712892273261986,1377199980441411,01/18/21 - 01/24/21,7047,136317.0
12,29,-82.46641838867941,28.477058414990193,-92.4774251950813,38.3676304410753,1377199980441411,01/18/21 - 01/24/21,5541,107185.0
12,30,-82.46641838867941,28.477058414990193,-109.64520698796639,47.03342111039991,1377199980441411,01/18/21 - 01/24/21,681,13173.0
12,31,-82.46641838867941,28.477058414990193,-99.81085586033895,41.527151125231704,1377199980441411,01/18/21 - 01/24/21,1220,23599.0
12,32,-82.46641838867941,28.477058414990193,-116.65524866805762,39.356185873030874,1377199980441411,01/18/21 - 01/24/21,6118,118347.0
12,33,-82.46641838867941,28.477058414990193,-71.57124316745634,43.6802370603039,1377199980441411,01/18/21 - 01/24/21,600,11606.0
12,34,-82.46641838867941,28.477058414990193,-74.65561230865505,40.11017985292258,1377199980441411,01/18/21 - 01/24/21,9095,175934.0
12,35,-82.46641838867941,28.477058414990193,-106.1084438818861,34.42130099474041,1377199980441411,01/18/21 - 01/24/21,1403,27139.0
12,36,-82.46641838867941,28.477058414990193,-75.59654322164518,42.92123354806042,1377199980441411,01/18/21 - 01/24/21,16335,315985.0
12,37,-82.46641838867941,28.477058414990193,-79.13090891837648,35.52603039243236,1377199980441411,01/18/21 - 01/24/21,19640,379918.0
12,38,-82.46641838867941,28.477058414990193,-100.4693907950372,47.446310421753914,1377199980441411,01/18/21 - 01/24/21,315,6093.0
12,39,-82.46641838867941,28.477058414990193,-82.70937700691621,40.415486910016135,1377199980441411,01/18/21 - 01/24/21,10941,211643.0
12,40,-82.46641838867941,28.477058414990193,-97.50822793037422,35.583464652524235,1377199980441411,01/18/21 - 01/24/21,2586,50023.0
12,41,-82.46641838867941,28.477058414990193,-120.60525631019901,43.94045138675371,1377199980441411,01/18/21 - 01/24/21,1069,20678.0
12,42,-82.46641838867941,28.477058414990193,-77.83893800628347,40.896700506452106,1377199980441411,01/18/21 - 01/24/21,9360,181060.0
12,44,-82.46641838867941,28.477058414990193,-71.52472355562169,41.59463889844585,1377199980441411,01/18/21 - 01/24/21,677,13095.0
12,45,-82.46641838867941,28.477058414990193,-80.86459715523999,33.87785606967731,1377199980441411,01/18/21 - 01/24/21,12966,250815.0
12,46,-82.46641838867941,28.477058414990193,-100.23046550270404,44.43613758926095,1377199980441411,01/18/21 - 01/24/21,558,10794.0
12,47,-82.46641838867941,28.477058414990193,-86.34341233023729,35.84298014361061,1377199980441411,01/18/21 - 01/24/21,21752,420773.0
12,48,-82.46641838867941,28.477058414990193,-99.31712096957119,31.447212191842507,1377199980441411,01/18/21 - 01/24/21,23842,461202.0
12,49,-82.46641838867941,28.477058414990193,-111.67824995489637,39.32376871301901,1377199980441411,01/18/21 - 01/24/21,3422,66195.0
12,50,-82.46641838867941,28.477058414990193,-72.66263037415419,44.075248233178044,1377199980441411,01/18/21 - 01/24/21,218,4217.0
12,51,-82.46641838867941,28.477058414990193,-78.66634949421768,37.510873096830124,1377199980441411,01/18/21 - 01/24/21,9871,190945.0
12,53,-82.46641838867941,28.477058414990193,-120.59289987466929,47.41163921872467,1377199980441411,01/18/21 - 01/24/21,2091,40448.0
12,54,-82.46641838867941,28.477058414990193,-80.61370689717069,38.64256709677395,1377199980441411,01/18/21 - 01/24/21,1570,30370.0
12,55,-82.46641838867941,28.477058414990193,-89.73293305821664,44.63994410730462,1377199980441411,01/18/21 - 01/24/21,3451,66756.0
12,56,-82.46641838867941,28.477058414990193,-107.55139421018254,42.9995374625361,1377199980441411,01/18/21 - 01/24/21,992,19189.0
12,72,-82.46641838867941,28.477058414990193,-66.41466678397286,18.21569833731172,1377199980441411,01/18/21 - 01/24/21,1133,21916.0
13,01,-83.42714021377525,32.63861711465618,-86.8445209956579,32.75687994183124,725679805975776,01/18/21 - 01/24/21,46604,803578.0
13,02,-83.42714021377525,32.63861711465618,-151.59342192189865,63.742989015090714,725679805975776,01/18/21 - 01/24/21,108,1862.0
13,04,-83.42714021377525,32.63861711465618,-111.6644603390921,34.29309519459149,725679805975776,01/18/21 - 01/24/21,2103,36261.0
13,05,-83.42714021377525,32.63861711465618,-92.43923686174863,34.8997724175194,725679805975776,01/18/21 - 01/24/21,1942,33485.0
13,06,-83.42714021377525,32.63861711465618,-119.6638458867405,37.21530826027419,725679805975776,01/18/21 - 01/24/21,4499,77574.0
13,08,-83.42714021377525,32.63861711465618,-105.5478211203382,38.99853159698931,725679805975776,01/18/21 - 01/24/21,4060,70005.0
13,09,-83.42714021377525,32.63861711465618,-72.73825767764087,41.575164149895755,725679805975776,01/18/21 - 01/24/21,575,9914.0
13,10,-83.42714021377525,32.63861711465618,-75.45249262811352,38.99497528640457,725679805975776,01/18/21 - 01/24/21,135,2327.0
13,11,-83.42714021377525,32.63861711465618,-77.0162909035438,38.90477388790585,725679805975776,01/18/21 - 01/24/21,1044,18001.0
13,12,-83.42714021377525,32.63861711465618,-82.46641838867941,28.477058414990193,725679805975776,01/18/21 - 01/24/21,76055,1311392.0
13,13,-83.42714021377525,32.63861711465618,-83.42714021377525,32.63861711465618,725679805975776,01/18/21 - 01/24/21,4713739,81277545.0
13,15,-83.42714021377525,32.63861711465618,-158.1099738068461,20.995111199008356,725679805975776,01/18/21 - 01/24/21,494,8517.0
13,16,-83.42714021377525,32.63861711465618,-114.6594139607683,44.389055086057056,725679805975776,01/18/21 - 01/24/21,355,6121.0
13,17,-83.42714021377525,32.63861711465618,-89.14863899339443,40.124200826969364,725679805975776,01/18/21 - 01/24/21,3464,59728.0
13,18,-83.42714021377525,32.63861711465618,-86.28183838774677,39.919869617318085,725679805975776,01/18/21 - 01/24/21,2527,43572.0
13,19,-83.42714021377525,32.63861711465618,-93.50009011569544,42.07464832674591,725679805975776,01/18/21 - 01/24/21,742,12794.0
13,20,-83.42714021377525,32.63861711465618,-98.38015540415404,38.484727072453566,725679805975776,01/18/21 - 01/24/21,887,15294.0
13,21,-83.42714021377525,32.63861711465618,-85.29055223275348,37.5266141736611,725679805975776,01/18/21 - 01/24/21,4329,74643.0
13,22,-83.42714021377525,32.63861711465618,-91.81423318426776,30.909072897746587,725679805975776,01/18/21 - 01/24/21,4749,81885.0
13,23,-83.42714021377525,32.63861711465618,-69.20275986278288,45.27432853102379,725679805975776,01/18/21 - 01/24/21,156,2689.0
13,24,-83.42714021377525,32.63861711465618,-76.68717734070172,38.94649396258224,725679805975776,01/18/21 - 01/24/21,2013,34709.0
13,25,-83.42714021377525,32.63861711465618,-71.503972041848,42.16009326868467,725679805975776,01/18/21 - 01/24/21,1119,19294.0
13,26,-83.42714021377525,32.63861711465618,-85.73095291151436,44.874773603554175,725679805975776,01/18/21 - 01/24/21,1823,31433.0
13,27,-83.42714021377525,32.63861711465618,-94.19830560457335,46.3491103788664,725679805975776,01/18/21 - 01/24/21,858,14794.0
13,28,-83.42714021377525,32.63861711465618,-89.6533594096457,32.712892273261986,725679805975776,01/18/21 - 01/24/21,6909,119129.0
13,29,-83.42714021377525,32.63861711465618,-92.4774251950813,38.3676304410753,725679805975776,01/18/21 - 01/24/21,2438,42037.0
13,30,-83.42714021377525,32.63861711465618,-109.64520698796639,47.03342111039991,725679805975776,01/18/21 - 01/24/21,424,7310.0
13,31,-83.42714021377525,32.63861711465618,-99.81085586033895,41.527151125231704,725679805975776,01/18/21 - 01/24/21,510,8793.0
13,32,-83.42714021377525,32.63861711465618,-116.65524866805762,39.356185873030874,725679805975776,01/18/21 - 01/24/21,3478,59970.0
13,33,-83.42714021377525,32.63861711465618,-71.57124316745634,43.6802370603039,725679805975776,01/18/21 - 01/24/21,154,2655.0
13,34,-83.42714021377525,32.63861711465618,-74.65561230865505,40.11017985292258,725679805975776,01/18/21 - 01/24/21,1657,28571.0
13,35,-83.42714021377525,32.63861711465618,-106.1084438818861,34.42130099474041,725679805975776,01/18/21 - 01/24/21,663,11431.0
13,36,-83.42714021377525,32.63861711465618,-75.59654322164518,42.92123354806042,725679805975776,01/18/21 - 01/24/21,3341,57607.0
13,37,-83.42714021377525,32.63861711465618,-79.13090891837648,35.52603039243236,725679805975776,01/18/21 - 01/24/21,20618,355509.0
13,38,-83.42714021377525,32.63861711465618,-100.4693907950372,47.446310421753914,725679805975776,01/18/21 - 01/24/21,102,1758.0
13,39,-83.42714021377525,32.63861711465618,-82.70937700691621,40.415486910016135,725679805975776,01/18/21 - 01/24/21,3585,61815.0
13,40,-83.42714021377525,32.63861711465618,-97.50822793037422,35.583464652524235,725679805975776,01/18/21 - 01/24/21,1435,24743.0
13,41,-83.42714021377525,32.63861711465618,-120.60525631019901,43.94045138675371,725679805975776,01/18/21 - 01/24/21,338,5828.0
13,42,-83.42714021377525,32.63861711465618,-77.83893800628347,40.896700506452106,725679805975776,01/18/21 - 01/24/21,2613,45055.0
13,44,-83.42714021377525,32.63861711465618,-71.52472355562169,41.59463889844585,725679805975776,01/18/21 - 01/24/21,161,2776.0
13,45,-83.42714021377525,32.63861711465618,-80.86459715523999,33.87785606967731,725679805975776,01/18/21 - 01/24/21,39444,680120.0
13,46,-83.42714021377525,32.63861711465618,-100.23046550270404,44.43613758926095,725679805975776,01/18/21 - 01/24/21,202,3483.0
13,47,-83.42714021377525,32.63861711465618,-86.34341233023729,35.84298014361061,725679805975776,01/18/21 - 01/24/21,72715,1253802.0
13,48,-83.42714021377525,32.63861711465618,-99.31712096957119,31.447212191842507,725679805975776,01/18/21 - 01/24/21,10946,188738.0
13,49,-83.42714021377525,32.63861711465618,-111.67824995489637,39.32376871301901,725679805975776,01/18/21 - 01/24/21,1332,22967.0
13,50,-83.42714021377525,32.63861711465618,-72.66263037415419,44.075248233178044,725679805975776,01/18/21 - 01/24/21,116,2000.0
13,51,-83.42714021377525,32.63861711465618,-78.66634949421768,37.510873096830124,725679805975776,01/18/21 - 01/24/21,5702,98317.0
13,53,-83.42714021377525,32.63861711465618,-120.59289987466929,47.41163921872467,725679805975776,01/18/21 - 01/24/21,808,13932.0
13,54,-83.42714021377525,32.63861711465618,-80.61370689717069,38.64256709677395,725679805975776,01/18/21 - 01/24/21,791,13638.0
13,55,-83.42714021377525,32.63861711465618,-89.73293305821664,44.63994410730462,725679805975776,01/18/21 - 01/24/21,803,13845.0
13,56,-83.42714021377525,32.63861711465618,-107.55139421018254,42.9995374625361,725679805975776,01/18/21 - 01/24/21,523,9017.0
13,72,-83.42714021377525,32.63861711465618,-66.41466678397286,18.21569833731172,725679805975776,01/18/21 - 01/24/21,157,2707.0
15,01,-158.1099738068461,20.995111199008356,-86.8445209956579,32.75687994183124,126931693183253,01/18/21 - 01/24/21,76,2307.0
15,02,-158.1099738068461,20.995111199008356,-151.59342192189865,63.742989015090714,126931693183253,01/18/21 - 01/24/21,92,2792.0
15,04,-158.1099738068461,20.995111199008356,-111.6644603390921,34.29309519459149,126931693183253,01/18/21 - 01/24/21,1196,36305.0
15,05,-158.1099738068461,20.995111199008356,-92.43923686174863,34.8997724175194,126931693183253,01/18/21 - 01/24/21,80,2428.0
15,06,-158.1099738068461,20.995111199008356,-119.6638458867405,37.21530826027419,126931693183253,01/18/21 - 01/24/21,3293,99961.0
15,08,-158.1099738068461,20.995111199008356,-105.5478211203382,38.99853159698931,126931693183253,01/18/21 - 01/24/21,620,18820.0
15,09,-158.1099738068461,20.995111199008356,-72.73825767764087,41.575164149895755,126931693183253,01/18/21 - 01/24/21,12,364.0
