geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date_range,visitor_flows,pop_flows
01,01,-86.8445209956579,32.75687994183124,-86.8445209956579,32.75687994183124,05/10/21 - 05/16/21,1629684,20815867.0
01,02,-86.8445209956579,32.75687994183124,-151.59342192189865,63.742989015090714,05/10/21 - 05/16/21,76,970.0
01,04,-86.8445209956579,32.75687994183124,-111.6644603390921,34.29309519459149,05/10/21 - 05/16/21,744,9503.0
01,05,-86.8445209956579,32.75687994183124,-92.43923686174863,34.8997724175194,05/10/21 - 05/16/21,1289,16464.0
01,06,-86.8445209956579,32.75687994183124,-119.6638458867405,37.21530826027419,05/10/21 - 05/16/21,2137,27295.0
01,08,-86.8445209956579,32.75687994183124,-105.5478211203382,38.99853159698931,05/10/21 - 05/16/21,1213,15493.0
01,09,-86.8445209956579,32.75687994183124,-72.73825767764087,41.575164149895755,05/10/21 - 05/16/21,182,2324.0
01,10,-86.8445209956579,32.75687994183124,-75.45249262811352,38.99497528640457,05/10/21 - 05/16/21,73,932.0
01,11,-86.8445209956579,32.75687994183124,-77.0162909035438,38.90477388790585,05/10/21 - 05/16/21,94,1200.0
01,12,-86.8445209956579,32.75687994183124,-82.46641838867941,28.477058414990193,05/10/21 - 05/16/21,42670,545021.0
01,13,-86.8445209956579,32.75687994183124,-83.42714021377525,32.63861711465618,05/10/21 - 05/16/21,45289,578473.0
01,15,-86.8445209956579,32.75687994183124,-158.1099738068461,20.995111199008356,05/10/21 - 05/16/21,587,7497.0
01,16,-86.8445209956579,32.75687994183124,-114.6594139607683,44.389055086057056,05/10/21 - 05/16/21,145,1852.0
01,17,-86.8445209956579,32.75687994183124,-89.14863899339443,40.124200826969364,05/10/21 - 05/16/21,1951,24920.0
01,18,-86.8445209956579,32.75687994183124,-86.28183838774677,39.919869617318085,05/10/21 - 05/16/21,1263,16132.0
01,19,-86.8445209956579,32.75687994183124,-93.50009011569544,42.07464832674591,05/10/21 - 05/16/21,317,4049.0
01,20,-86.8445209956579,32.75687994183124,-98.38015540415404,38.484727072453566,05/10/21 - 05/16/21,280,3576.0
01,21,-86.8445209956579,32.75687994183124,-85.29055223275348,37.5266141736611,05/10/21 - 05/16/21,2458,31395.0
01,22,-86.8445209956579,32.75687994183124,-91.81423318426776,30.909072897746587,05/10/21 - 05/16/21,5372,68616.0
01,23,-86.8445209956579,32.75687994183124,-69.20275986278288,45.27432853102379,05/10/21 - 05/16/21,136,1737.0
01,24,-86.8445209956579,32.75687994183124,-76.68717734070172,38.94649396258224,05/10/21 - 05/16/21,469,5990.0
01,25,-86.8445209956579,32.75687994183124,-71.503972041848,42.16009326868467,05/10/21 - 05/16/21,334,4266.0
