geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date_range,visitor_flows,pop_flows
01,01,-86.8445209956579,32.75687994183124,-86.8445209956579,32.75687994183124,06/21/21 - 06/27/21,3600898,48555895.0
01,02,-86.8445209956579,32.75687994183124,-151.59342192189865,63.742989015090714,06/21/21 - 06/27/21,897,12095.0
01,04,-86.8445209956579,32.75687994183124,-111.6644603390921,34.29309519459149,06/21/21 - 06/27/21,2833,38201.0
01,05,-86.8445209956579,32.75687994183124,-92.43923686174863,34.8997724175194,06/21/21 - 06/27/21,4361,58805.0
01,06,-86.8445209956579,32.75687994183124,-119.6638458867405,37.21530826027419,06/21/21 - 06/27/21,7247,97721.0
01,08,-86.8445209956579,32.75687994183124,-105.5478211203382,38.99853159698931,06/21/21 - 06/27/21,5284,71251.0
01,09,-86.8445209956579,32.75687994183124,-72.73825767764087,41.575164149895755,06/21/21 - 06/27/21,441,5946.0
01,10,-86.8445209956579,32.75687994183124,-75.45249262811352,38.99497528640457,06/21/21 - 06/27/21,194,2615.0
01,11,-86.8445209956579,32.75687994183124,-77.0162909035438,38.90477388790585,06/21/21 - 06/27/21,645,8697.0
01,12,-86.8445209956579,32.75687994183124,-82.46641838867941,28.477058414990193,06/21/21 - 06/27/21,155808,2100975.0
01,13,-86.8445209956579,32.75687994183124,-83.42714021377525,32.63861711465618,06/21/21 - 06/27/21,117967,1590712.0
01,15,-86.8445209956579,32.75687994183124,-158.1099738068461,20.995111199008356,06/21/21 - 06/27/21,2442,32928.0
01,16,-86.8445209956579,32.75687994183124,-114.6594139607683,44.389055086057056,06/21/21 - 06/27/21,729,9830.0
01,17,-86.8445209956579,32.75687994183124,-89.14863899339443,40.124200826969364,06/21/21 - 06/27/21,4848,65372.0
01,18,-86.8445209956579,32.75687994183124,-86.28183838774677,39.919869617318085,06/21/21 - 06/27/21,3567,48098.0
01,19,-86.8445209956579,32.75687994183124,-93.50009011569544,42.07464832674591,06/21/21 - 06/27/21,1004,13538.0
01,20,-86.8445209956579,32.75687994183124,-98.38015540415404,38.484727072453566,06/21/21 - 06/27/21,1229,16572.0
01,21,-86.8445209956579,32.75687994183124,-85.29055223275348,37.5266141736611,06/21/21 - 06/27/21,8127,109587.0
01,22,-86.8445209956579,32.75687994183124,-91.81423318426776,30.909072897746587,06/21/21 - 06/27/21,14284,192610.0
01,23,-86.8445209956579,32.75687994183124,-69.20275986278288,45.27432853102379,06/21/21 - 06/27/21,812,10949.0
01,24,-86.8445209956579,32.75687994183124,-76.68717734070172,38.94649396258224,06/21/21 - 06/27/21,1508,20334.0
01,25,-86.8445209956579,32.75687994183124,-71.503972041848,42.16009326868467,06/21/21 - 06/27/21,1499,20213.0
01,26,-86.8445209956579,32.75687994183124,-85.73095291151436,44.874773603554175,06/21/21 - 06/27/21,3309,44619.0
01,27,-86.8445209956579,32.75687994183124,-94.19830560457335,46.3491103788664,06/21/21 - 06/27/21,1035,13956.0
01,28,-86.8445209956579,32.75687994183124,-89.6533594096457,32.712892273261986,06/21/21 - 06/27/21,53485,721212.0
01,29,-86.8445209956579,32.75687994183124,-92.4774251950813,38.3676304410753,06/21/21 - 06/27/21,6096,82200.0
01,30,-86.8445209956579,32.75687994183124,-109.64520698796639,47.03342111039991,06/21/21 - 06/27/21,1695,22856.0
01,31,-86.8445209956579,32.75687994183124,-99.81085586033895,41.527151125231704,06/21/21 - 06/27/21,983,13255.0
01,32,-86.8445209956579,32.75687994183124,-116.65524866805762,39.356185873030874,06/21/21 - 06/27/21,5578,75215.0
01,33,-86.8445209956579,32.75687994183124,-71.57124316745634,43.6802370603039,06/21/21 - 06/27/21,151,2036.0
01,34,-86.8445209956579,32.75687994183124,-74.65561230865505,40.11017985292258,06/21/21 - 06/27/21,1145,15439.0
01,35,-86.8445209956579,32.75687994183124,-106.1084438818861,34.42130099474041,06/21/21 - 06/27/21,1209,16302.0
01,36,-86.8445209956579,32.75687994183124,-75.59654322164518,42.92123354806042,06/21/21 - 06/27/21,4080,55016.0
01,37,-86.8445209956579,32.75687994183124,-79.13090891837648,35.52603039243236,06/21/21 - 06/27/21,9499,128088.0
01,38,-86.8445209956579,32.75687994183124,-100.4693907950372,47.446310421753914,06/21/21 - 06/27/21,215,2899.0
