geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,number_devices_primary_daytime,date_range,visitor_flows,pop_flows
01,01,-86.8445209956579,32.75687994183124,-86.8445209956579,32.75687994183124,367379,10/18/21 - 10/24/21,4013337,49504735.0
01,02,-86.8445209956579,32.75687994183124,-151.59342192189865,63.742989015090714,367379,10/18/21 - 10/24/21,156,1924.0
01,04,-86.8445209956579,32.75687994183124,-111.6644603390921,34.29309519459149,367379,10/18/21 - 10/24/21,1670,20599.0
01,05,-86.8445209956579,32.75687994183124,-92.43923686174863,34.8997724175194,367379,10/18/21 - 10/24/21,3226,39792.0
01,06,-86.8445209956579,32.75687994183124,-119.6638458867405,37.21530826027419,367379,10/18/21 - 10/24/21,4117,50783.0
01,08,-86.8445209956579,32.75687994183124,-105.5478211203382,38.99853159698931,367379,10/18/21 - 10/24/21,2167,26730.0
01,09,-86.8445209956579,32.75687994183124,-72.73825767764087,41.575164149895755,367379,10/18/21 - 10/24/21,411,5069.0
01,10,-86.8445209956579,32.75687994183124,-75.45249262811352,38.99497528640457,367379,10/18/21 - 10/24/21,92,1134.0
01,11,-86.8445209956579,32.75687994183124,-77.0162909035438,38.90477388790585,367379,10/18/21 - 10/24/21,865,10669.0
01,12,-86.8445209956579,32.75687994183124,-82.46641838867941,28.477058414990193,367379,10/18/21 - 10/24/21,74446,918295.0
01,13,-86.8445209956579,32.75687994183124,-83.42714021377525,32.63861711465618,367379,10/18/21 - 10/24/21,121874,1503322.0
01,15,-86.8445209956579,32.75687994183124,-158.1099738068461,20.995111199008356,367379,10/18/21 - 10/24/21,857,10571.0
01,16,-86.8445209956579,32.75687994183124,-114.6594139607683,44.389055086057056,367379,10/18/21 - 10/24/21,192,2368.0
01,17,-86.8445209956579,32.75687994183124,-89.14863899339443,40.124200826969364,367379,10/18/21 - 10/24/21,3793,46786.0
01,18,-86.8445209956579,32.75687994183124,-86.28183838774677,39.919869617318085,367379,10/18/21 - 10/24/21,2964,36561.0
01,19,-86.8445209956579,32.75687994183124,-93.50009011569544,42.07464832674591,367379,10/18/21 - 10/24/21,798,9843.0
01,20,-86.8445209956579,32.75687994183124,-98.38015540415404,38.484727072453566,367379,10/18/21 - 10/24/21,520,6414.0
01,21,-86.8445209956579,32.75687994183124,-85.29055223275348,37.5266141736611,367379,10/18/21 - 10/24/21,6381,78709.0
01,22,-86.8445209956579,32.75687994183124,-91.81423318426776,30.909072897746587,367379,10/18/21 - 10/24/21,11879,146528.0
01,23,-86.8445209956579,32.75687994183124,-69.20275986278288,45.27432853102379,367379,10/18/21 - 10/24/21,359,4428.0
01,24,-86.8445209956579,32.75687994183124,-76.68717734070172,38.94649396258224,367379,10/18/21 - 10/24/21,1044,12877.0
01,25,-86.8445209956579,32.75687994183124,-71.503972041848,42.16009326868467,367379,10/18/21 - 10/24/21,1086,13395.0
01,26,-86.8445209956579,32.75687994183124,-85.73095291151436,44.874773603554175,367379,10/18/21 - 10/24/21,1882,23214.0
01,27,-86.8445209956579,32.75687994183124,-94.19830560457335,46.3491103788664,367379,10/18/21 - 10/24/21,525,6475.0
01,28,-86.8445209956579,32.75687994183124,-89.6533594096457,32.712892273261986,367379,10/18/21 - 10/24/21,45540,561738.0
01,29,-86.8445209956579,32.75687994183124,-92.4774251950813,38.3676304410753,367379,10/18/21 - 10/24/21,2820,34784.0
01,30,-86.8445209956579,32.75687994183124,-109.64520698796639,47.03342111039991,367379,10/18/21 - 10/24/21,269,3318.0
01,31,-86.8445209956579,32.75687994183124,-99.81085586033895,41.527151125231704,367379,10/18/21 - 10/24/21,459,5661.0
01,32,-86.8445209956579,32.75687994183124,-116.65524866805762,39.356185873030874,367379,10/18/21 - 10/24/21,3431,42321.0
01,33,-86.8445209956579,32.75687994183124,-71.57124316745634,43.6802370603039,367379,10/18/21 - 10/24/21,110,1356.0
01,34,-86.8445209956579,32.75687994183124,-74.65561230865505,40.11017985292258,367379,10/18/21 - 10/24/21,685,8449.0
01,35,-86.8445209956579,32.75687994183124,-106.1084438818861,34.42130099474041,367379,10/18/21 - 10/24/21,748,9226.0
01,36,-86.8445209956579,32.75687994183124,-75.59654322164518,42.92123354806042,367379,10/18/21 - 10/24/21,2395,29542.0
01,37,-86.8445209956579,32.75687994183124,-79.13090891837648,35.52603039243236,367379,10/18/21 - 10/24/21,6985,86160.0
01,38,-86.8445209956579,32.75687994183124,-100.4693907950372,47.446310421753914,367379,10/18/21 - 10/24/21,177,2183.0
01,39,-86.8445209956579,32.75687994183124,-82.70937700691621,40.415486910016135,367379,10/18/21 - 10/24/21,2690,33181.0
01,40,-86.8445209956579,32.75687994183124,-97.50822793037422,35.583464652524235,367379,10/18/21 - 10/24/21,1376,16973.0
01,41,-86.8445209956579,32.75687994183124,-120.60525631019901,43.94045138675371,367379,10/18/21 - 10/24/21,241,2972.0
01,42,-86.8445209956579,32.75687994183124,-77.83893800628347,40.896700506452106,367379,10/18/21 - 10/24/21,1464,18058.0
01,44,-86.8445209956579,32.75687994183124,-71.52472355562169,41.59463889844585,367379,10/18/21 - 10/24/21,68,838.0
01,45,-86.8445209956579,32.75687994183124,-80.86459715523999,33.87785606967731,367379,10/18/21 - 10/24/21,6210,76600.0
01,46,-86.8445209956579,32.75687994183124,-100.23046550270404,44.43613758926095,367379,10/18/21 - 10/24/21,396,4884.0
01,47,-86.8445209956579,32.75687994183124,-86.34341233023729,35.84298014361061,367379,10/18/21 - 10/24/21,55518,684817.0
01,48,-86.8445209956579,32.75687994183124,-99.31712096957119,31.447212191842507,367379,10/18/21 - 10/24/21,12726,156975.0
01,49,-86.8445209956579,32.75687994183124,-111.67824995489637,39.32376871301901,367379,10/18/21 - 10/24/21,824,10164.0
